latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
29.96682,75.72731,333.37,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,302.47,9.94,D,0
29.96759,75.60864,334.61,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,301.22,5.48,D,0
29.96815,75.63231,332.78,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.35,12.03,D,0
29.96844,75.73636,342.01,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,302.08,7.28,D,0
29.96897,75.63687,344.57,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,301.97,12.03,D,0
29.97005,75.74541,333.96,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.04,4.58,D,0
29.97194,75.73555,346.84,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.28,7.28,D,0
29.97381,76.01347,340.57,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,307.87,19.27,D,0
29.97458,76.01789,336.73,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.26,19.27,D,0
29.976,75.69685,334.12,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.37,3.82,D,0
29.97804,75.48161,336.49,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.58,4.01,D,0
29.97926,75.2178,334.72,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.08,3.43,D,0
29.97996,74.96966,330.18,0.47,0.4,2023-11-01,750,N,VIIRS,l,2,300.37,3.02,D,0
29.98035,76.03036,331.7,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.69,2.51,D,0
29.98063,75.21938,341.13,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,299.88,5.66,D,0
29.98232,75.97922,333.65,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.02,5.47,D,0
29.98357,74.96879,333.53,0.47,0.4,2023-11-01,750,N,VIIRS,n,2,300.82,3.16,D,0
29.98813,75.1582,330.13,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.26,3.27,D,0
29.98858,75.7881,346.2,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.96,4.61,D,0
29.98993,76.06491,330.48,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.82,5.92,D,0
29.99005,75.85789,335.09,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.03,4.67,D,0
29.99069,76.06933,332.09,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.93,5.92,D,0
29.99193,75.11748,332.24,0.47,0.39,2023-11-01,750,N,VIIRS,n,2,299.18,2.88,D,0
29.99278,75.62656,332.49,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.12,4.34,D,0
29.99367,75.79629,339.69,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.74,4.96,D,0
29.99447,75.80079,335.57,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.87,4.96,D,0
29.99677,75.71092,331.09,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.65,1.87,D,0
29.99748,75.77665,343.62,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.35,8.93,D,0
29.99852,76.17712,343.81,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.9,7.04,D,0
29.99861,75.86526,335.97,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,302.29,8.94,D,0
30.00184,76.07137,330.49,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.43,4.04,D,0
30.00425,75.2876,332.76,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.43,4.67,D,0
30.00619,75.72289,335.39,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.52,4.23,D,0
30.00699,75.72742,332.59,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.57,7.31,D,0
30.01053,76.59976,331.08,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,302.19,2.63,D,0
30.01089,76.97755,334.91,0.4,0.37,2023-11-01,750,N,VIIRS,n,2,305.55,2.18,D,0
30.0146,75.89413,337.61,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.77,2.77,D,0
30.01568,75.18634,332.64,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,301.2,10.98,D,0
30.01671,75.82372,341.5,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.54,6.68,D,0
30.0175,75.82822,332.44,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.19,2.07,D,0
30.0186,76.127,332.63,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.33,2.97,D,0
30.0208,75.09061,338.44,0.47,0.39,2023-11-01,750,N,VIIRS,n,2,301.99,3.96,D,0
30.02098,75.19498,334.37,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,301.95,6.38,D,0
30.02244,75.79432,340.53,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.89,13.53,D,0
30.02427,75.88725,333.05,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.11,2.48,D,0
30.02439,75.08976,333.38,0.47,0.39,2023-11-01,750,N,VIIRS,n,2,300.29,3.96,D,0
30.02456,75.19413,336.02,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.21,9.09,D,0
30.02505,75.89172,332.68,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.27,3.05,D,0
30.02547,75.77016,336.83,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.98,4.76,D,0
30.02563,75.70893,335.47,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.36,5.23,D,0
30.02626,75.77468,334.0,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.86,4.76,D,0
30.0264,75.81681,333.24,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.96,4.95,D,0
30.02673,75.79802,347.1,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.85,15.83,D,0
30.02706,75.77919,330.97,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.68,2.38,D,0
30.02798,75.8258,332.86,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.37,4.58,D,0
30.02859,75.58008,333.56,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,300.03,4.06,D,0
30.02885,75.09369,342.7,0.47,0.39,2023-11-01,750,N,VIIRS,n,2,305.24,25.78,D,0
30.02976,75.77386,334.97,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.54,4.76,D,0
30.03022,75.7972,332.82,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.32,5.38,D,0
30.03192,75.84823,334.86,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.23,4.07,D,0
30.03208,75.35918,330.06,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,298.73,1.94,D,0
30.03315,75.87591,331.8,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.97,4.48,D,0
30.03365,76.92504,335.44,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,304.58,2.67,D,0
30.0353,75.8054,332.98,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.49,3.25,D,0
30.03648,75.68752,332.79,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.53,1.87,D,0
30.03788,75.75789,337.07,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.85,14.93,D,0
30.03792,75.94441,331.13,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.92,1.98,D,0
30.03848,75.12629,334.96,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,301.45,7.44,D,0
30.04091,75.87877,337.31,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.72,5.09,D,0
30.04126,76.7597,334.86,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,304.65,2.31,D,0
30.04139,75.75708,342.1,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,303.68,14.93,D,0
30.04207,75.12543,333.26,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,298.94,2.9,D,0
30.04247,75.88771,340.64,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.22,7.76,D,0
30.04415,75.30265,331.96,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,298.83,3.78,D,0
30.04462,75.67141,344.34,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.62,7.33,D,0
30.04574,75.65694,332.02,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,299.78,2.35,D,0
30.0468,75.74641,336.48,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.92,3.22,D,0
30.04763,76.14419,347.8,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,302.01,9.18,D,0
30.0483,75.9003,332.57,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.55,3.91,D,0
30.05198,75.79684,336.06,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.42,4.28,D,0
30.05211,75.69332,333.35,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.0,3.93,D,0
30.05226,76.00574,332.39,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.19,1.76,D,0
30.0529,75.69786,332.68,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.12,4.69,D,0
30.05301,75.74026,346.25,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.42,6.98,D,0
30.05459,75.74931,332.66,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.78,3.32,D,0
30.05486,75.46523,347.02,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.84,10.41,D,0
30.05515,75.66895,335.94,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.58,7.49,D,0
30.0552,75.85684,339.92,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,302.75,7.01,D,0
30.05575,75.20154,332.46,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.32,4.81,D,0
30.05661,75.78172,334.31,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.8,2.1,D,0
30.0569,75.27022,332.34,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,299.8,2.38,D,0
30.05765,75.72507,342.25,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.95,4.12,D,0
30.05881,75.98121,330.82,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.25,3.31,D,0
30.05905,75.83729,334.36,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.42,2.81,D,0
30.05933,75.20069,332.95,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,298.95,4.81,D,0
30.05976,75.79973,335.28,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,304.15,6.67,D,0
30.06326,75.79892,338.93,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.65,6.67,D,0
30.06366,76.19508,334.48,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,299.8,3.81,D,0
30.06667,75.51054,332.88,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,300.86,3.53,D,0
30.06763,75.88654,333.32,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.81,2.15,D,0
30.07091,75.20287,336.14,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,301.74,5.75,D,0
30.07139,75.78297,340.26,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.39,6.07,D,0
30.07346,75.94086,334.8,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.92,2.79,D,0
30.07448,75.20201,333.3,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,299.29,5.75,D,0
30.07452,75.80098,337.21,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,307.18,24.83,D,0
30.07501,75.94976,333.51,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.72,4.35,D,0
30.07505,74.60358,331.53,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,298.81,3.45,D,0
30.07658,76.76062,330.89,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,301.72,2.0,D,0
30.07711,75.65115,333.2,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.21,2.55,D,0
30.07791,75.71712,339.83,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.76,7.12,D,0
30.07801,75.80017,347.55,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.06,24.83,D,0
30.07843,75.74053,332.37,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.65,3.16,D,0
30.07971,76.54893,330.08,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,300.74,2.3,D,0
30.08172,74.99258,334.87,0.47,0.4,2023-11-01,750,N,VIIRS,n,2,301.68,3.69,D,0
30.08193,75.73972,333.34,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.68,3.16,D,0
30.08251,75.64041,337.87,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,301.67,8.52,D,0
30.08388,75.85486,335.12,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.44,3.7,D,0
30.08476,77.17164,330.48,0.4,0.37,2023-11-01,750,N,VIIRS,n,2,304.61,1.72,D,0
30.08536,75.79991,339.24,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.54,5.15,D,0
30.08578,75.80305,336.19,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.4,3.78,D,0
30.08616,75.8044,335.95,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.67,5.11,D,0
30.08652,75.72454,333.46,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.49,3.54,D,0
30.08656,75.80755,333.27,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.25,3.78,D,0
30.08659,75.84957,332.52,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.68,3.7,D,0
30.09085,75.89512,332.92,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.96,6.8,D,0
30.09244,75.73728,330.51,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.44,2.75,D,0
30.09356,75.84796,337.99,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.67,5.08,D,0
30.09412,75.84923,336.87,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.05,5.41,D,0
30.09431,75.93605,335.04,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.01,3.22,D,0
30.09485,75.29549,335.89,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,298.82,4.07,D,0
30.09549,75.8801,334.49,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.02,3.39,D,0
30.09617,75.40717,337.33,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.53,12.31,D,0
30.09618,75.88131,336.95,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.63,4.02,D,0
30.09627,75.88457,331.75,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.56,2.33,D,0
30.09652,75.30489,335.77,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,299.0,4.13,D,0
30.09674,75.74098,332.19,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.7,2.75,D,0
30.09687,75.19836,336.66,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,303.52,16.25,D,0
30.09821,75.58444,331.82,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,297.55,7.33,D,0
30.09859,75.89797,333.81,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.56,4.28,D,0
30.09934,75.89915,336.72,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.07,6.69,D,0
30.09996,76.60624,332.73,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,301.75,3.31,D,0
30.10187,76.06326,336.18,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.98,3.51,D,0
30.10219,75.42028,333.04,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.29,2.97,D,0
30.10279,75.63092,337.63,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,299.74,4.85,D,0
30.10295,76.23595,347.01,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,302.27,9.29,D,0
30.10331,75.81912,344.69,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.53,8.99,D,0
30.1034,75.32279,331.9,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,298.83,3.08,D,0
30.10405,75.31936,344.69,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.8,6.95,D,0
30.10434,75.39069,335.53,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.72,4.17,D,0
30.10524,75.5828,340.05,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,299.24,4.88,D,0
30.10574,75.41945,331.84,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,298.67,2.97,D,0
30.1068,75.40466,336.6,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.59,5.08,D,0
30.10696,75.32195,332.43,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,299.11,2.82,D,0
30.10773,75.76192,338.36,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.58,5.26,D,0
30.10949,75.81302,336.46,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.65,6.39,D,0
30.11041,74.24471,334.56,0.51,0.41,2023-11-01,750,N,VIIRS,n,2,300.63,4.32,D,0
30.11614,75.72707,341.73,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.9,12.43,D,0
30.11633,75.604,345.12,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.96,5.57,D,0
30.11692,74.97908,340.36,0.47,0.4,2023-11-01,750,N,VIIRS,n,2,300.59,3.68,D,0
30.1172,75.48425,338.05,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,299.54,7.56,D,0
30.11735,75.65125,341.4,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,300.16,3.91,D,0
30.11816,75.99059,337.93,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.47,3.36,D,0
30.11928,75.99161,338.29,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.37,3.36,D,0
30.12108,75.7963,332.91,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.9,4.16,D,0
30.12201,75.84278,331.44,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.26,1.96,D,0
30.1237,75.89354,347.66,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.68,8.68,D,0
30.12416,76.27628,332.27,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,299.52,5.18,D,0
30.12457,75.7955,332.7,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.41,3.39,D,0
30.12523,74.63561,331.69,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,299.85,6.45,D,0
30.12541,74.42972,341.98,0.5,0.41,2023-11-01,750,N,VIIRS,n,2,306.26,16.05,D,0
30.12658,75.62062,338.04,0.44,0.39,2023-11-01,750,N,VIIRS,n,2,299.28,5.05,D,0
30.12889,74.63473,332.44,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,298.9,6.45,D,0
30.1291,74.42881,330.92,0.5,0.41,2023-11-01,750,N,VIIRS,n,2,299.67,16.05,D,0
30.12932,76.00771,330.42,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.45,2.9,D,0
30.1306,75.21992,330.94,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.09,2.58,D,0
30.13062,76.3557,333.07,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,299.46,2.76,D,0
30.13157,75.69047,332.93,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.93,5.0,D,0
30.13239,76.65691,332.78,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,301.6,1.48,D,0
30.13278,76.0069,337.16,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.3,8.81,D,0
30.13335,75.88667,332.22,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.3,2.84,D,0
30.13428,75.68511,340.62,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,301.59,12.78,D,0
30.13483,76.19247,344.0,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,302.11,9.4,D,0
30.13578,75.94169,344.75,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.58,6.83,D,0
30.13651,76.39017,337.1,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,299.28,3.78,D,0
30.13873,75.73122,337.0,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.57,2.93,D,0
30.1393,76.59375,350.0,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,308.03,13.89,D,0
30.14049,75.67894,332.59,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.58,5.33,D,0
30.14163,75.99567,334.38,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.31,3.96,D,0
30.14223,75.73041,346.9,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,305.11,31.86,D,0
30.1427,76.59298,337.53,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,298.78,13.89,D,0
30.14314,76.72024,330.56,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,303.22,1.87,D,0
30.14446,74.63614,333.19,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,299.59,3.24,D,0
30.14559,76.60996,333.23,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,302.43,1.92,D,0
30.1465,77.15955,330.24,0.4,0.37,2023-11-01,750,N,VIIRS,n,2,302.68,0.69,D,0
30.14702,75.98523,338.31,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.92,3.85,D,0
30.14891,75.53912,330.23,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,297.92,1.33,D,0
30.14921,76.29762,341.87,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,301.72,3.17,D,0
30.15014,75.77552,344.78,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,302.92,16.77,D,0
30.15015,75.22511,344.42,0.46,0.39,2023-11-01,750,N,VIIRS,n,2,300.59,10.51,D,0
30.15048,75.98444,337.8,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.71,4.15,D,0
30.15134,75.53996,332.67,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,298.36,2.77,D,0
30.15322,75.52995,333.42,0.45,0.39,2023-11-01,750,N,VIIRS,n,2,300.91,11.72,D,0
30.15351,75.91911,330.95,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.08,1.8,D,0
30.15435,76.08904,334.96,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.81,4.05,D,0
30.15634,74.61756,335.2,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,301.19,4.72,D,0
30.15952,76.56716,332.2,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,300.05,2.16,D,0
30.16086,75.94053,332.6,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.37,4.23,D,0
30.16168,76.57992,335.31,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,300.05,2.65,D,0
30.16184,75.80087,334.66,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.9,3.68,D,0
30.16358,75.97682,337.05,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.82,3.18,D,0
30.16562,76.72836,332.08,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,299.31,1.71,D,0
30.16662,75.68228,338.72,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,311.57,55.32,D,0
30.1682,76.04469,345.14,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.7,8.58,D,0
30.16839,75.77596,332.03,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.28,2.66,D,0
30.16924,75.8225,346.1,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.96,7.63,D,0
30.16965,75.68288,332.75,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.25,5.77,D,0
30.17002,74.54599,334.47,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,301.12,3.49,D,0
30.17044,75.8502,332.49,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.15,2.01,D,0
30.17166,76.0439,346.67,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.47,8.58,D,0
30.17228,76.17144,335.01,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,300.08,3.72,D,0
30.17369,74.54509,334.87,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,299.58,3.49,D,0
30.17424,75.78864,333.74,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.19,2.82,D,0
30.17489,76.20711,330.87,0.42,0.38,2023-11-01,750,N,VIIRS,l,2,301.88,4.64,D,0
30.17638,76.62511,336.26,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,302.19,5.41,D,0
30.17894,76.06512,332.38,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.74,2.78,D,0
30.17899,75.98249,330.01,0.43,0.38,2023-11-01,750,N,VIIRS,l,2,300.07,2.14,D,0
30.17984,76.21503,336.84,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,300.83,4.51,D,0
30.18131,75.91267,333.81,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,298.92,2.66,D,0
30.18308,75.735,333.43,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.08,2.43,D,0
30.18322,74.00961,331.77,0.52,0.41,2023-11-01,750,N,VIIRS,n,2,299.52,3.56,D,0
30.18366,76.34023,339.41,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,300.57,3.66,D,0
30.18406,76.64977,333.63,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,301.39,2.97,D,0
30.18415,75.76415,343.11,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.76,3.98,D,0
30.18429,75.76289,340.76,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.86,4.35,D,0
30.18515,76.34886,331.37,0.42,0.38,2023-11-01,750,N,VIIRS,n,2,299.16,2.78,D,0
30.18538,76.40593,333.26,0.42,0.37,2023-11-01,750,N,VIIRS,n,2,302.63,2.69,D,0
30.18549,75.7907,340.02,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,299.79,6.67,D,0
30.18553,75.731,332.97,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,298.93,2.04,D,0
30.18931,76.06274,331.61,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.54,7.94,D,0
30.18959,76.6617,330.18,0.41,0.37,2023-11-01,750,N,VIIRS,n,2,302.43,1.63,D,0
30.19007,76.06713,341.71,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,306.24,29.7,D,0
30.19022,74.63538,332.44,0.48,0.4,2023-11-01,750,N,VIIRS,n,2,300.45,5.21,D,0
30.19286,75.97929,332.92,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.6,5.87,D,0
30.19289,75.8961,345.33,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,301.09,6.56,D,0
30.19328,75.91917,338.19,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.11,3.48,D,0
30.19332,75.73387,334.14,0.44,0.38,2023-11-01,750,N,VIIRS,n,2,300.04,5.38,D,0
30.19348,77.14931,331.27,0.4,0.37,2023-11-01,750,N,VIIRS,l,2,302.83,2.35,D,0
30.1935,77.17065,334.26,0.4,0.37,2023-11-01,750,N,VIIRS,n,2,303.26,2.72,D,0
30.19363,75.98372,332.56,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,300.76,7.13,D,0
30.19381,74.52225,332.47,0.49,0.4,2023-11-01,750,N,VIIRS,n,2,300.8,2.21,D,0
30.19388,74.63448,332.96,0.48,0.4,2023-11-01,750,N,VIIRS,n,2,299.91,5.91,D,0
30.19388,76.08911,334.26,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.1,2.86,D,0
30.19452,75.82249,332.85,0.43,0.38,2023-11-01,750,N,VIIRS,n,2,299.14,1.85,D,0
